Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.9,3,72
Singly Linked List,min,FAIL,22,-,FAIL,6221
Singly Linked List,singleton,FAIL,12,-,FAIL,197
Singly Linked List,initialize,13,8,3.2,4,1161
Singly Linked List,delete,FAIL,16,-,FAIL,2968
Singly Linked List,intersection,FAIL,16,-,FAIL,4742
Doubly Linked List,singleton,FAIL,13,-,FAIL,197
Doubly Linked List,single to double,FAIL,11,-,FAIL,687
List of Lists,length,FAIL,12,-,FAIL,2682
Binary Tree,size,FAIL,13,-,FAIL,10056
Binary Tree,deallocate,16,2,0.9,6,121
Binary Tree,flatten w/append,FAIL,10,-,FAIL,3036
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,5219
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4927
BST,rotate left,FAIL,74,-,FAIL,5261
BST,rotate right,FAIL,74,-,FAIL,5506
BST,delete root,FAIL,41,-,FAIL,2349
BST,to sorted list,FAIL,15,-,FAIL,5181
Rose Tree,deallocate,24,2,1.4,9,206
Rose Tree,flatten,FAIL,10,-,FAIL,266
Packed Tree,pack,FAIL,36,-,FAIL,2245
Packed Tree,unpack,FAIL,25,-,FAIL,2310
