Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,FAIL,12,-,FAIL,234
Integers,min of two,10,9,0.9,3,69
Singly Linked List,length,FAIL,15,-,FAIL,5192
Singly Linked List,min,FAIL,22,-,FAIL,3987
Singly Linked List,singleton,FAIL,12,-,FAIL,181
Singly Linked List,initialize,13,8,3.9,4,1714
Singly Linked List,append,FAIL,17,-,FAIL,2478
Singly Linked List,delete,FAIL,16,-,FAIL,2286
Singly Linked List,append three,FAIL,21,-,FAIL,3073
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4031
Singly Linked List,deduplicate,FAIL,10,-,FAIL,2629
Sorted list,prepend,FAIL,29,-,FAIL,252
Sorted list,reverse,FAIL,9,-,FAIL,2759
Sorted list,merge,FAIL,23,-,FAIL,1841
Doubly Linked List,singleton,FAIL,13,-,FAIL,181
Doubly Linked List,copy,FAIL,15,-,FAIL,3193
Doubly Linked List,append,FAIL,20,-,FAIL,3103
Doubly Linked List,delete,FAIL,18,-,FAIL,2978
Doubly Linked List,single to double,FAIL,11,-,FAIL,605
List of Lists,deallocate,32,3,2.8,11,640
Binary Tree,size,FAIL,13,-,FAIL,6231
Binary Tree,deallocate two,FAIL,4,-,FAIL,5320
Binary Tree,flatten w/append,FAIL,10,-,FAIL,3200
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,4003
Binary Tree,flatten,FAIL,10,-,FAIL,1918
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3389
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3214
BST,rotate left,FAIL,74,-,FAIL,3129
BST,find min,FAIL,25,-,FAIL,2305
BST,to sorted list,FAIL,15,-,FAIL,2690
Rose Tree,deallocate,24,2,1.4,9,206
Rose Tree,copy,FAIL,12,-,FAIL,2611
